start_time,finish_time,experiment_item,parameter_configuration_number,parameter_configuration_file_name,stl_requirement,runaway_min_robustness,runaway_max_robustness,runaway_average_robustness,runaway_cumulative_robustness,boundary_min_robustness,boundary_max_robustness,boundary_average_robustness,boundary_cumulative_robustness,avg_resolution_time,avg_cycle_time,resolution_time_percentage,max_runaway_requirement_weakening_parameter,min_runaway_requirement_weakening_parameter,average_runaway_requirement_weakening_parameter,cumulative_runaway_requirement_weakening_parameter,max_boundary_requirement_weakening_parameter,min_boundary_requirement_weakening_parameter,average_boundary_requirement_weakening_parameter,cumulative_boundary_requirement_weakening_parameter,total_resolution_count,resolution_success_count,resolution_failure_count,resolution_success_percentage,runaway_activated_count,boundary_activated_count,follower_caught_ego_count,mission_waypoints_completed_count,EGO_AVOID_SPEED,EGO_BOUND_ENFORCER_SPEED,EGO_DRONE_MAX_SPEED,FOLLOWER_DRONE_MAX_SPEED,EGO_DRONE_START_LOCATION_NORTH,EGO_DRONE_START_LOCATION_EAST,RESOLVER,MAX_EGO_DRONE_CYCLE,STL_BOUNDARY_ORIGINAL_REQUIREMENT_FILE_PATH,STL_RUNAWAY_ORIGINAL_REQUIREMENT_FILE_PATH,MAIN_STL_FILE_FOR_RESOLVER,STL_BOUNDARY_REQUIREMENT_SIGNAL_LENGTH,STL_RUNAWAY_REQUIREMENT_SIGNAL_LENGTH
09-27-2022_06-05-43,09-27-2022_06-07-40,PRIORITY - RUNAWAY,4,experiments/config/bound_run/randomized_config/config_174.ini,,-8,50,5.025252525,995,-25,28,7.106060606,1407,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,60,72,21,5,10,9,5,8,7,-20,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_06-18-10,09-27-2022_06-20-06,PRIORITY - BOUNDARY,6,experiments/config/bound_run/randomized_config/config_176.ini,,-8,50,3.909090909,774,2,26,13.34343434,2642,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,60,53,30,1,10,9,3,8,-5,-13,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_03-27-45,09-28-2022_03-29-40,PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_179.ini,,-7,36,7.161616162,1418,-2,29,11.34343434,2246,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,31,85,13,5,14,9,9,11,0,-19,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_07-25-16,09-27-2022_07-27-12,PRIORITY - BOUNDARY,5,experiments/config/bound_run/randomized_config/config_185.ini,,-6,34,8.828282828,1748,-1,29,12.64646465,2504,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,23,69,25,8,14,9,8,13,-3,7,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_04-00-50,09-28-2022_04-02-46,PRIORITY - BOUNDARY,6,experiments/config/bound_run/randomized_config/config_186.ini,,-6,38,11.79292929,2335,-2,27,11.31313131,2240,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,22,87,24,8,14,9,11,12,-16,-15,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_04-04-48,09-28-2022_04-06-44,PRIORITY - BOUNDARY,7,experiments/config/bound_run/randomized_config/config_187.ini,,-9,31,7.272727273,1440,0,28,13.74747475,2722,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,34,54,35,7,12,9,6,11,13,-4,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_07-45-34,09-27-2022_07-47-30,PRIORITY - BOUNDARY,8,experiments/config/bound_run/randomized_config/config_188.ini,,-8,51,3.828282828,758,0,27,14.07575758,2787,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,59,55,27,3,9,9,3,7,9,-12,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-07-53,09-27-2022_09-09-49,PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_189.ini,,-6,114,12.74747475,2524,6,24,14.84343434,2939,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,66,30,29,3,8,9,3,4,10,-14,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-23-36,09-27-2022_09-25-33,PRIORITY - BOUNDARY,0,experiments/config/bound_run/randomized_config/config_190.ini,,-7,72,6.752525253,1337,-1,29,15.64646465,3098,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,61,38,30,1,8,9,2,4,4,-15,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-29-32,09-27-2022_09-31-29,PRIORITY - BOUNDARY,1,experiments/config/bound_run/randomized_config/config_191.ini,,-6,76,13.38383838,2650,7,24,13.71212121,2715,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,70,18,23,1,4,9,1,2,5,-10,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-36-46,09-27-2022_09-38-43,PRIORITY - BOUNDARY,2,experiments/config/bound_run/randomized_config/config_192.ini,,-8,33,3.954545455,783,-3,24,13.35858586,2645,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,58,58,39,1,10,9,4,9,11,19,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-42-31,09-27-2022_09-44-28,PRIORITY - BOUNDARY,3,experiments/config/bound_run/randomized_config/config_193.ini,,-8,40,8.388888889,1661,-2,25,11.93434343,2363,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,35,75,26,6,12,9,8,11,-5,-15,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-47-24,09-27-2022_09-49-21,PRIORITY - BOUNDARY,4,experiments/config/bound_run/randomized_config/config_194.ini,,-8,54,5.358585859,1061,5,27,16.25757576,3219,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,71,30,32,1,6,9,2,4,0,11,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_09-55-07,09-27-2022_09-57-04,PRIORITY - BOUNDARY,5,experiments/config/bound_run/randomized_config/config_195.ini,,-5,37,7.575757576,1500,-4,28,13.91414141,2755,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,39,62,25,7,12,9,7,10,18,-12,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_10-12-47,09-27-2022_10-14-46,PRIORITY - BOUNDARY,6,experiments/config/bound_run/randomized_config/config_196.ini,,-6,76,17.25757576,3417,2,26,15.33333333,3036,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,25,18,24,1,5,9,1,3,-5,-15,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_11-04-13,09-27-2022_11-06-09,PRIORITY - BOUNDARY,7,experiments/config/bound_run/randomized_config/config_197.ini,,-5,52,11.68686869,2314,1,28,12.13131313,2402,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,22,80,35,9,14,9,10,11,-2,3,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_11-09-12,09-27-2022_11-11-09,PRIORITY - BOUNDARY,8,experiments/config/bound_run/randomized_config/config_198.ini,,-7,73,12.6969697,2514,-3,28,13.64646465,2702,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,34,37,25,4,11,9,2,3,-15,-2,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_00-24-42,09-30-2022_00-26-46,WEAKENING - PRIORITY - BOUNDARY,3,experiments/config/bound_run/randomized_config/config_133.ini,,-8,60,6.671717172,1321,-10,29,12.01515152,2379,0.398380952,0.971,41.02790447,5.792870642,-1.33E-15,0.641352077,12.18568947,2.189824747,-1.27E-13,0.115253934,2.189824747,21,19,2,90.47619048,41,47,33,3,12,9,5,6,11,-18,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_00-32-25,09-30-2022_00-34-22,PRIORITY - BOUNDARY,1,experiments/config/bound_run/randomized_config/config_91.ini,,-6,77,12.25628141,2439,-4,19,5.180904523,1031,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,67,21,25,1,4,9,1,2,5,-10,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound.stl,2,2
09-30-2022_00-36-31,09-30-2022_00-38-28,PRIORITY - BOUNDARY,8,experiments/config/bound_run/randomized_config/config_98.ini,,-10,74,12.81407035,2550,-12,17,4.763819095,948,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,36,35,17,3,11,9,2,3,-15,-2,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound.stl,2,2
09-30-2022_00-44-46,09-30-2022_00-46-48,WEAKENING - PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_139.ini,,-7,73,6.156565657,1219,0,27,14.94949495,2960,0.476777778,1.070777778,44.52630487,4.642075377,-2.22E-16,1.873429426,14.98743541,1.78E-15,0,4.44E-16,3.55E-15,9,8,1,88.88888889,66,29,33,1,8,9,3,4,10,-14,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_00-48-59,09-30-2022_00-51-01,WEAKENING - PRIORITY - BOUNDARY,0,experiments/config/bound_run/randomized_config/config_140.ini,,-6,72,6.747474747,1336,-3,29,15.58080808,3085,0.423666667,0.994083333,42.61882807,2.539321735,0,0.600386793,5.403481139,0,0,0,0,12,9,3,75,55,27,17,3,8,9,2,4,4,-15,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_00-58-56,09-30-2022_01-01-07,WEAKENING - PRIORITY - BOUNDARY,4,experiments/config/bound_run/randomized_config/config_144.ini,,-10,55,5.888888889,1166,-14,29,13.91919192,2756,0.477625,1.046583333,45.63659527,5.208939775,-1.53E-12,2.037551567,44.82613448,7.273895198,0,0.908466961,19.98627314,24,22,2,91.66666667,61,28,31,1,6,9,2,4,0,11,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_01-26-38,09-30-2022_01-28-39,WEAKENING - PRIORITY - BOUNDARY,0,experiments/config/bound_run/randomized_config/config_150.ini,,-9,41,8.676767677,1718,-12,29,11.27272727,2232,0.340714286,0.914428571,37.25980316,2.610653963,-4.44E-16,0.727617293,5.820938348,5.237713264,0,0.654714158,5.237713264,14,8,6,57.14285714,36,72,36,7,13,9,8,10,6,-18,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_01-36-36,09-30-2022_01-38-31,PRIORITY - RUNAWAY,3,experiments/config/bound_run/randomized_config/config_153.ini,,-9,59,4.494949495,890,-46,28,-0.964646465,-191,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,83,70,23,2,8,9,6,7,-7,17,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_01-40-37,09-30-2022_01-42-33,PRIORITY - RUNAWAY,4,experiments/config/bound_run/randomized_config/config_154.ini,,-8,38,7.868686869,1558,-27,26,7.267676768,1439,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,46,74,30,6,14,9,9,11,0,-19,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_02-07-58,09-30-2022_02-09-54,PRIORITY - RUNAWAY,9,experiments/config/bound_run/randomized_config/config_159.ini,,-8,60,8.676767677,1718,-17,27,11.46464646,2270,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,59,43,21,1,14,9,2,4,3,0,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_02-12-00,09-30-2022_02-13-56,PRIORITY - RUNAWAY,1,experiments/config/bound_run/randomized_config/config_161.ini,,-7,46,11.57575758,2292,-46,28,3.065656566,607,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,45,86,26,8,14,9,11,12,-16,-15,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_02-21-53,09-30-2022_02-23-50,PRIORITY - RUNAWAY,6,experiments/config/bound_run/randomized_config/config_166.ini,,-9,79,13.06060606,2586,3,28,14.1010101,2792,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,71,22,19,1,4,9,1,2,5,-10,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_03-00-57,09-30-2022_03-02-53,PRIORITY - BOUNDARY,2,experiments/config/bound_run/randomized_config/config_182.ini,,-7,58,5.929292929,1174,5,29,15.05555556,2981,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,53,47,39,4,10,9,6,9,-7,-14,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_03-05-00,09-30-2022_03-06-56,PRIORITY - BOUNDARY,3,experiments/config/bound_run/randomized_config/config_183.ini,,-7,59,6.823232323,1351,-3,29,13.72222222,2717,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,35,56,32,6,12,9,5,6,11,-18,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-30-2022_03-14-55,09-30-2022_03-16-51,PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_199.ini,,-7,51,4.318181818,855,2,28,14.53030303,2877,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,49,54,39,2,10,9,5,8,7,-20,PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
